date,temperature,humidity,luminosity
2019-12-04 15:43:30.451,21.9,35.8,229
2019-12-04 15:43:32.724,21.9,35.8,229
2019-12-04 15:43:35.002,22.0,35.9,229
2019-12-04 15:43:37.279,21.9,35.8,229
2019-12-04 15:43:39.556,22.0,35.9,227
2019-12-04 15:43:41.833,22.0,35.9,227
2019-12-04 15:43:44.106,21.9,35.8,227
2019-12-04 15:43:46.384,21.8,35.7,227
2019-12-04 15:43:48.662,22.0,35.9,227
2019-12-04 15:43:50.939,21.9,35.8,229
2019-12-04 15:43:53.212,21.9,35.8,229
2019-12-04 15:43:55.488,22.0,35.9,229
2019-12-04 15:43:57.766,21.9,35.8,229
2019-12-04 15:44:00.043,21.9,35.8,229
2019-12-04 15:44:02.322,21.9,35.8,229
2019-12-04 15:44:04.593,21.9,35.8,227
2019-12-04 15:44:06.871,21.9,35.8,227
2019-12-04 15:44:09.148,21.9,35.8,227
2019-12-04 15:44:11.426,22.0,36.0,225
2019-12-04 15:44:13.702,21.8,36.0,225
2019-12-04 15:44:15.977,22.0,36.2,225
2019-12-04 15:44:18.253,21.9,36.2,225
2019-12-04 15:44:20.531,21.9,36.3,226
2019-12-04 15:44:22.808,21.9,36.4,226
2019-12-04 15:44:25.085,21.9,36.5,226
2019-12-04 15:44:27.358,21.9,36.5,227
2019-12-04 15:44:29.635,22.3,36.9,227
2019-12-04 15:44:31.914,21.9,36.6,227
2019-12-04 15:44:34.190,22.0,36.7,229
2019-12-04 15:44:36.467,21.9,36.6,227
2019-12-04 15:44:38.741,21.9,36.6,227
2019-12-04 15:44:41.017,21.7,36.4,226
2019-12-04 15:44:43.296,21.9,36.6,225
2019-12-04 15:44:45.572,21.8,36.5,227
2019-12-04 15:44:47.850,21.9,36.6,226
2019-12-04 15:44:50.123,21.9,36.5,225
2019-12-04 15:44:52.400,22.0,36.6,225
2019-12-04 15:44:54.677,22.0,36.6,229
2019-12-04 15:44:56.955,21.9,36.6,227
2019-12-04 15:44:59.233,22.0,36.7,227
2019-12-04 15:45:01.509,21.9,36.7,229
2019-12-04 15:45:03.782,22.0,36.8,229
2019-12-04 15:45:06.060,22.0,36.8,229
2019-12-04 15:45:08.338,22.0,36.8,227
2019-12-04 15:45:10.614,22.0,36.8,227
2019-12-04 15:45:12.888,22.0,36.8,227
2019-12-04 15:45:15.164,22.0,36.8,226
2019-12-04 15:45:17.443,21.9,36.7,226
2019-12-04 15:45:19.719,22.0,36.7,227
2019-12-04 15:45:21.996,22.0,36.7,227
2019-12-04 15:45:24.274,21.9,36.5,227
2019-12-04 15:45:26.548,22.0,36.6,226
2019-12-04 15:45:28.824,22.0,36.6,227
2019-12-04 15:45:31.101,22.0,36.5,226
2019-12-04 15:45:33.379,22.0,36.5,226
2019-12-04 15:45:35.656,22.0,36.4,225
2019-12-04 15:45:37.930,22.0,36.4,226
2019-12-04 15:45:40.206,22.0,36.4,226
2019-12-04 15:45:42.483,22.0,36.4,227
2019-12-04 15:45:44.761,22.0,36.4,226
2019-12-04 15:45:47.034,22.0,36.5,227
2019-12-04 15:45:49.312,21.9,36.5,227
2019-12-04 15:45:51.589,22.0,36.6,225
2019-12-04 15:45:53.867,22.0,36.7,226
2019-12-04 15:45:56.143,22.0,36.7,226
2019-12-04 15:45:58.420,22.0,36.7,226
2019-12-04 15:46:00.693,22.0,36.7,226
2019-12-04 15:46:02.970,22.0,36.7,227
2019-12-04 15:46:05.248,22.0,36.7,226
2019-12-04 15:46:07.525,22.0,36.7,229
2019-12-04 15:46:09.803,22.0,36.7,229
2019-12-04 15:46:12.077,22.0,36.7,227
2019-12-04 15:46:14.354,22.0,36.6,227
2019-12-04 15:46:16.630,22.0,36.6,229
2019-12-04 15:46:18.908,22.0,36.5,227
2019-12-04 15:46:21.184,22.0,36.5,227
2019-12-04 15:46:23.458,22.0,36.4,226
2019-12-04 15:46:25.736,22.0,36.4,227
2019-12-04 15:46:28.013,22.0,36.3,227
2019-12-04 15:46:30.290,22.0,36.3,227
2019-12-04 15:46:32.567,22.1,36.3,227
2019-12-04 15:46:34.840,22.0,36.2,225
2019-12-04 15:46:37.117,22.0,36.2,226
2019-12-04 15:46:39.396,22.0,36.2,225
2019-12-04 15:46:41.672,22.0,36.2,226
2019-12-04 15:46:43.949,22.0,36.2,227
2019-12-04 15:46:46.222,22.0,36.2,227
2019-12-04 15:46:48.500,22.0,36.2,226
2019-12-04 15:46:50.777,22.0,36.2,225
2019-12-04 15:46:53.055,21.9,36.1,226
2019-12-04 15:46:55.331,22.0,36.2,229
2019-12-04 15:46:57.604,22.0,36.1,227
2019-12-04 15:46:59.882,22.0,36.1,226
2019-12-04 15:47:02.160,22.0,36.1,226
2019-12-04 15:47:04.436,22.0,36.1,226
2019-12-04 15:47:06.714,22.0,36.2,227
2019-12-04 15:47:08.987,22.0,36.1,229
2019-12-04 15:47:11.264,22.0,36.2,226
2019-12-04 15:47:13.541,22.0,36.1,229
2019-12-04 15:47:15.819,21.9,36.1,227
2019-12-04 15:47:18.092,22.0,36.2,227
2019-12-04 15:47:20.369,22.0,36.3,226
2019-12-04 15:47:22.647,22.0,36.3,226
2019-12-04 15:47:24.925,22.0,36.4,227
2019-12-04 15:47:27.201,22.0,36.5,226
2019-12-04 15:47:29.475,22.0,36.5,227
2019-12-04 15:47:31.752,22.0,36.5,227
2019-12-04 15:47:34.029,22.0,36.6,227
2019-12-04 15:47:36.306,22.0,36.6,229
2019-12-04 15:47:38.584,22.0,36.5,227
2019-12-04 15:47:40.857,21.9,36.4,227
2019-12-04 15:47:43.134,22.0,36.5,227
2019-12-04 15:47:45.412,21.9,36.4,229
2019-12-04 15:47:47.688,22.0,36.5,227
2019-12-04 15:47:49.966,22.0,36.5,227
2019-12-04 15:47:52.238,22.0,36.4,229
2019-12-04 15:47:54.516,22.0,36.4,229
2019-12-04 15:47:56.793,21.9,36.3,227
2019-12-04 15:47:59.071,22.0,36.4,229
2019-12-04 15:48:01.347,22.0,36.4,229
2019-12-04 15:48:03.621,22.0,36.4,227
2019-12-04 15:48:05.898,22.0,36.3,229
2019-12-04 15:48:08.176,21.9,36.2,227
2019-12-04 15:48:10.453,22.0,36.3,229
2019-12-04 15:48:12.730,22.0,36.3,226
2019-12-04 15:48:15.003,22.0,36.3,226
2019-12-04 15:48:17.281,22.0,36.3,226
2019-12-04 15:48:19.558,22.0,36.2,225
2019-12-04 15:48:21.835,22.0,36.3,227
2019-12-04 15:48:24.112,21.9,36.3,226
2019-12-04 15:48:26.385,21.9,36.4,226
2019-12-04 15:48:28.663,22.0,36.5,226
2019-12-04 15:48:30.941,21.9,36.5,227
2019-12-04 15:48:33.217,22.0,36.8,227
2019-12-04 15:48:35.491,22.0,37.2,229
2019-12-04 15:48:37.769,22.0,37.4,227
2019-12-04 15:48:40.045,22.0,37.5,226
2019-12-04 15:48:42.323,22.0,37.4,225
2019-12-04 15:48:44.600,22.0,37.3,226
2019-12-04 15:48:46.873,22.0,37.2,226
2019-12-04 15:48:49.151,21.9,37.1,227
2019-12-04 15:48:51.427,22.0,37.1,226
2019-12-04 15:48:53.705,22.0,37.0,226
2019-12-04 15:48:55.982,22.1,37.0,227
2019-12-04 15:48:58.259,22.0,36.9,225
2019-12-04 15:49:00.533,22.0,36.9,226
2019-12-04 15:49:02.809,22.0,37.0,226
2019-12-04 15:49:05.087,22.1,37.0,226
2019-12-04 15:49:07.365,22.0,36.9,227
2019-12-04 15:49:09.637,22.0,36.8,226
2019-12-04 15:49:11.915,22.0,36.7,226
2019-12-04 15:49:14.192,22.0,36.7,226
2019-12-04 15:49:16.469,22.0,36.6,226
2019-12-04 15:49:18.746,22.0,36.6,226
2019-12-04 15:49:21.024,22.0,36.5,226
2019-12-04 15:49:23.297,21.9,36.3,226
2019-12-04 15:49:25.574,22.0,36.4,226
2019-12-04 15:49:27.852,22.0,36.3,229
2019-12-04 15:49:30.129,21.9,36.2,226
2019-12-04 15:49:32.406,22.1,36.4,227
2019-12-04 15:49:34.679,22.0,36.3,226
2019-12-04 15:49:36.958,22.0,36.2,226
2019-12-04 15:49:39.234,22.0,36.2,223
2019-12-04 15:49:41.512,22.0,36.2,225
2019-12-04 15:49:43.784,22.0,36.2,225
2019-12-04 15:49:46.062,22.0,36.3,225
2019-12-04 15:49:48.339,22.1,36.4,227
2019-12-04 15:49:50.615,22.1,36.4,226
2019-12-04 15:49:52.894,22.1,36.5,226
2019-12-04 15:49:55.171,21.9,36.3,226
2019-12-04 15:49:57.444,22.0,36.4,227
2019-12-04 15:49:59.722,22.1,36.6,227
2019-12-04 15:50:01.998,22.0,36.5,226
2019-12-04 15:50:04.276,22.0,36.6,184
2019-12-04 15:50:06.554,22.0,36.6,226
2019-12-04 15:50:08.826,21.9,36.6,226
2019-12-04 15:50:11.104,22.2,37.1,223
2019-12-04 15:50:13.381,22.0,37.2,223
2019-12-04 15:50:15.659,22.0,37.3,225
2019-12-04 15:50:17.936,22.0,37.2,227
2019-12-04 15:50:20.208,22.0,37.1,229
2019-12-04 15:50:22.486,22.0,37.0,227
2019-12-04 15:50:24.764,22.1,37.0,227
2019-12-04 15:50:27.040,22.0,36.9,227
2019-12-04 15:50:29.318,22.0,36.5,227
2019-12-04 15:50:31.591,22.0,36.1,227
2019-12-04 15:50:33.868,21.8,35.7,229
2019-12-04 15:50:36.145,22.0,35.6,227
2019-12-04 15:50:38.423,22.0,35.3,229
2019-12-04 15:50:40.695,21.9,34.9,227
2019-12-04 15:50:42.973,22.0,34.9,226
2019-12-04 15:50:45.251,22.0,34.8,226
2019-12-04 15:50:47.528,22.0,34.8,229
2019-12-04 15:50:49.805,22.1,34.8,225
2019-12-04 15:50:52.078,22.0,34.7,226
2019-12-04 15:50:54.355,21.9,34.5,226
2019-12-04 15:50:56.633,22.1,34.6,229
2019-12-04 15:50:58.910,22.0,34.6,229
2019-12-04 15:51:01.187,21.7,34.4,227
2019-12-04 15:51:03.460,22.0,34.8,227
2019-12-04 15:51:05.738,21.9,34.9,227
2019-12-04 15:51:08.015,21.9,35.0,229
2019-12-04 15:51:10.292,21.8,35.1,229
2019-12-04 15:51:12.569,21.9,35.3,229
2019-12-04 15:51:14.848,21.9,35.4,231
2019-12-04 15:51:17.120,21.9,35.4,227
2019-12-04 15:51:19.397,21.9,35.5,227
2019-12-04 15:51:21.674,21.9,35.6,229
2019-12-04 15:51:23.952,21.9,35.6,227
2019-12-04 15:51:26.225,22.0,35.7,229
2019-12-04 15:51:28.503,21.9,35.5,229
2019-12-04 15:51:30.779,21.9,35.3,229
2019-12-04 15:51:33.057,21.9,35.0,229
2019-12-04 15:51:35.334,21.9,34.6,227
2019-12-04 15:51:37.611,21.9,34.3,227
2019-12-04 15:51:39.884,22.0,34.2,227
2019-12-04 15:51:42.162,22.0,34.0,227
2019-12-04 15:51:44.439,21.9,33.8,229
2019-12-04 15:51:46.716,21.8,33.8,229
2019-12-04 15:51:48.994,21.8,33.8,227
2019-12-04 15:51:51.266,21.8,33.8,227
2019-12-04 15:51:53.544,21.8,33.8,227
2019-12-04 15:51:55.821,21.8,33.9,227
2019-12-04 15:51:58.099,21.9,34.0,229
2019-12-04 15:52:00.372,21.8,33.9,227
2019-12-04 15:52:02.648,21.8,34.0,227
2019-12-04 15:52:04.927,21.8,34.0,229
2019-12-04 15:52:07.204,21.9,34.2,227
2019-12-04 15:52:09.480,21.8,34.1,227
2019-12-04 15:52:11.754,21.8,34.1,229
2019-12-04 15:52:14.031,21.8,34.2,229
2019-12-04 15:52:16.309,21.8,34.1,229
2019-12-04 15:52:18.586,21.7,33.9,227
2019-12-04 15:52:20.863,21.9,34.0,227
2019-12-04 15:52:23.136,21.8,33.8,229
2019-12-04 15:52:25.413,21.8,33.7,229
2019-12-04 15:52:27.691,21.8,33.7,229
2019-12-04 15:52:29.968,21.8,33.7,229
2019-12-04 15:52:32.242,21.7,33.6,229
2019-12-04 15:52:34.518,21.8,33.7,227
2019-12-04 15:52:36.797,21.8,33.7,229
2019-12-04 15:52:39.072,21.8,33.8,229
2019-12-04 15:52:41.350,21.8,33.8,229
2019-12-04 15:52:43.623,21.8,33.8,229
2019-12-04 15:52:45.900,21.8,33.7,229
2019-12-04 15:52:48.178,21.8,33.3,229
2019-12-04 15:52:50.455,21.7,32.8,229
2019-12-04 15:52:52.728,21.8,32.5,229
2019-12-04 15:52:55.006,21.8,32.2,229
2019-12-04 15:52:57.284,21.8,32.0,229
2019-12-04 15:52:59.560,21.8,31.9,229
2019-12-04 15:53:01.838,21.8,31.9,227
2019-12-04 15:53:04.111,21.8,31.9,227
2019-12-04 15:53:06.388,21.7,31.8,227
2019-12-04 15:53:08.666,21.8,32.0,227
2019-12-04 15:53:10.942,21.8,32.1,227
2019-12-04 15:53:13.220,21.8,32.3,229
2019-12-04 15:53:15.492,21.7,32.3,226
2019-12-04 15:53:17.770,21.8,32.4,226
2019-12-04 15:53:20.047,21.7,32.5,226
2019-12-04 15:53:22.325,21.8,32.7,227
2019-12-04 15:53:24.598,21.8,32.8,227
2019-12-04 15:53:26.875,21.7,32.7,227
2019-12-04 15:53:29.153,21.8,32.9,226
2019-12-04 15:53:31.430,21.8,32.8,227
2019-12-04 15:53:33.707,21.7,32.7,227
2019-12-04 15:53:35.981,21.8,32.7,229
2019-12-04 15:53:38.257,21.7,32.6,231
2019-12-04 15:53:40.535,21.8,32.7,229
2019-12-04 15:53:42.812,21.7,32.7,231
2019-12-04 15:53:45.085,21.7,32.6,229
2019-12-04 15:53:47.362,21.7,32.6,229
2019-12-04 15:53:49.640,21.9,32.8,231
2019-12-04 15:53:51.917,21.9,32.9,229
2019-12-04 15:53:54.191,21.8,32.8,229
2019-12-04 15:53:56.467,21.8,32.9,231
2019-12-04 15:53:58.745,21.5,32.6,229
2019-12-04 15:54:01.022,21.8,32.6,229
2019-12-04 15:54:03.299,21.8,32.4,231
2019-12-04 15:54:05.572,21.7,32.2,231
2019-12-04 15:54:07.849,21.8,32.1,229
2019-12-04 15:54:10.128,21.8,32.1,227
2019-12-04 15:54:12.404,21.8,32.1,227
2019-12-04 15:54:14.677,21.8,32.1,227
2019-12-04 15:54:16.955,21.7,32.0,227
2019-12-04 15:54:19.231,21.8,32.1,229
2019-12-04 15:54:21.509,21.8,32.1,231
2019-12-04 15:54:23.782,21.7,32.0,227
2019-12-04 15:54:26.059,21.8,32.1,227
2019-12-04 15:54:28.337,21.7,32.0,227
2019-12-04 15:54:30.614,21.8,32.1,229
2019-12-04 15:54:32.887,21.8,32.1,227
2019-12-04 15:54:35.165,21.7,32.1,227
2019-12-04 15:54:37.442,21.7,32.0,231
2019-12-04 15:54:39.719,21.7,32.0,229
2019-12-04 15:54:41.993,21.7,32.0,227
2019-12-04 15:54:44.270,21.8,32.1,227
2019-12-04 15:54:46.547,21.8,32.2,227
2019-12-04 15:54:48.824,21.6,32.0,229
2019-12-04 15:54:51.101,21.8,32.1,229
2019-12-04 15:54:53.375,21.8,32.0,227
2019-12-04 15:54:55.651,21.7,31.8,227
2019-12-04 15:54:57.929,21.8,31.9,227
2019-12-04 15:55:00.207,21.7,31.8,229
2019-12-04 15:55:02.479,21.8,32.0,229
2019-12-04 15:55:04.757,21.8,32.1,229
2019-12-04 15:55:07.034,21.8,32.1,229
2019-12-04 15:55:09.311,21.7,32.1,229
2019-12-04 15:55:11.587,21.8,32.2,229
2019-12-04 15:55:13.860,21.7,32.1,227
2019-12-04 15:55:16.138,21.8,32.1,229
2019-12-04 15:55:18.415,21.8,32.1,229
2019-12-04 15:55:20.693,21.7,32.0,227
2019-12-04 15:55:22.966,21.7,32.1,227
2019-12-04 15:55:25.242,21.7,32.2,227
2019-12-04 15:55:27.520,21.8,32.5,229
2019-12-04 15:55:29.799,21.8,32.5,229
2019-12-04 15:55:32.071,21.7,32.6,229
2019-12-04 15:55:34.348,21.7,32.6,227
2019-12-04 15:55:36.625,21.8,32.6,229
2019-12-04 15:55:38.903,21.7,32.5,227
2019-12-04 15:55:41.175,21.7,32.5,227
2019-12-04 15:55:43.453,21.7,32.4,227
2019-12-04 15:55:45.730,21.4,32.2,229
2019-12-04 15:55:48.007,21.8,32.5,229
2019-12-04 15:55:50.286,21.6,32.3,229
2019-12-04 15:55:52.558,21.7,32.4,227
2019-12-04 15:55:54.835,21.7,32.4,227
2019-12-04 15:55:57.113,21.7,32.4,227
2019-12-04 15:55:59.390,21.7,32.4,227
2019-12-04 15:56:01.663,21.7,32.4,227
2019-12-04 15:56:03.941,21.7,32.5,231
2019-12-04 15:56:06.218,21.7,32.6,229
2019-12-04 15:56:08.494,21.8,32.8,231
2019-12-04 15:56:10.769,21.6,32.8,229
2019-12-04 15:56:13.046,21.7,32.9,229
2019-12-04 15:56:15.324,21.7,32.9,227
2019-12-04 15:56:17.600,21.7,32.9,227
2019-12-04 15:56:19.878,21.8,32.9,227
2019-12-04 15:56:22.151,21.7,32.8,227
2019-12-04 15:56:24.428,21.8,32.9,227
2019-12-04 15:56:26.707,21.8,33.0,227
2019-12-04 15:56:28.983,21.7,33.0,227
2019-12-04 15:56:31.256,21.7,33.0,227
2019-12-04 15:56:33.533,21.7,33.1,227
2019-12-04 15:56:35.812,21.6,33.0,229
2019-12-04 15:56:38.088,21.7,33.0,229
2019-12-04 15:56:40.361,21.7,33.0,229
2019-12-04 15:56:42.638,21.5,32.8,231
2019-12-04 15:56:44.917,21.6,33.0,227
2019-12-04 15:56:47.193,21.6,33.0,229
2019-12-04 15:56:49.471,21.7,33.1,227
2019-12-04 15:56:51.743,21.7,33.1,227
2019-12-04 15:56:54.021,21.7,33.1,229
2019-12-04 15:56:56.298,21.7,33.0,227
2019-12-04 15:56:58.576,21.6,32.9,227
2019-12-04 15:57:00.849,21.7,32.9,226
2019-12-04 15:57:03.126,21.7,32.8,227
2019-12-04 15:57:05.403,21.6,32.8,227
2019-12-04 15:57:07.682,21.6,32.8,229
2019-12-04 15:57:09.954,21.7,32.9,227
2019-12-04 15:57:12.230,21.7,33.0,229
2019-12-04 15:57:14.508,21.6,33.0,227
2019-12-04 15:57:16.785,21.7,33.1,226
2019-12-04 15:57:19.062,21.6,33.0,227
2019-12-04 15:57:21.335,21.8,33.0,229
2019-12-04 15:57:23.613,21.6,32.8,229
2019-12-04 15:57:25.890,21.6,32.5,229
2019-12-04 15:57:28.167,21.8,32.5,231
2019-12-04 15:57:30.440,21.6,32.2,227
2019-12-04 15:57:32.718,21.7,32.1,227
2019-12-04 15:57:34.996,21.7,32.0,227
2019-12-04 15:57:37.273,21.6,31.8,227
2019-12-04 15:57:39.546,21.6,31.8,227
2019-12-04 15:57:41.823,21.6,31.7,229
2019-12-04 15:57:44.101,21.6,31.7,229
2019-12-04 15:57:46.377,21.7,31.7,225
2019-12-04 15:57:48.655,21.6,31.5,227
2019-12-04 15:57:50.928,21.6,31.5,229
2019-12-04 15:57:53.206,21.7,31.4,227
2019-12-04 15:57:55.483,21.6,31.3,231
2019-12-04 15:57:57.760,21.6,31.3,229
2019-12-04 15:58:00.033,21.7,31.4,231
2019-12-04 15:58:02.311,21.6,31.4,229
2019-12-04 15:58:04.587,21.4,31.3,227
2019-12-04 15:58:06.865,21.7,31.7,229
2019-12-04 15:58:09.142,21.6,31.6,227
2019-12-04 15:58:11.415,21.6,31.5,227
2019-12-04 15:58:13.693,21.7,31.5,227
2019-12-04 15:58:15.970,21.9,31.7,226
2019-12-04 15:58:18.248,21.6,31.6,227
2019-12-04 15:58:20.524,21.6,31.6,227
2019-12-04 15:58:22.797,21.5,31.5,227
2019-12-04 15:58:25.075,21.5,31.5,227
2019-12-04 15:58:27.352,21.6,31.6,229
2019-12-04 15:58:29.630,21.6,31.5,227
2019-12-04 15:58:31.903,21.6,31.5,227
2019-12-04 15:58:34.180,21.6,31.5,226
2019-12-04 15:58:36.457,21.6,31.5,226
2019-12-04 15:58:38.735,21.6,31.5,220
2019-12-04 15:58:41.012,21.6,31.5,223
2019-12-04 15:58:43.285,21.6,31.6,225
2019-12-04 15:58:45.562,21.6,31.6,227
2019-12-04 15:58:47.841,21.5,31.5,226
2019-12-04 15:58:50.117,21.6,31.6,226
2019-12-04 15:58:52.394,21.5,31.5,225
2019-12-04 15:58:54.668,21.5,31.5,226
2019-12-04 15:58:56.945,21.7,31.7,226
2019-12-04 15:58:59.222,21.5,31.5,226
2019-12-04 15:59:01.500,21.6,31.7,226
2019-12-04 15:59:03.776,21.5,31.7,226
2019-12-04 15:59:06.050,21.5,31.7,225
2019-12-04 15:59:08.326,21.4,31.6,226
2019-12-04 15:59:10.604,21.5,31.7,225
2019-12-04 15:59:12.881,21.4,31.6,226
2019-12-04 15:59:15.159,21.5,31.5,226
2019-12-04 15:59:17.432,21.5,31.4,225
2019-12-04 15:59:19.709,21.5,31.3,225
2019-12-04 15:59:21.987,21.5,31.3,226
2019-12-04 15:59:24.264,21.3,31.2,225
2019-12-04 15:59:26.537,21.4,31.3,226
2019-12-04 15:59:28.813,21.5,31.4,227
2019-12-04 15:59:31.091,21.4,31.4,226
2019-12-04 15:59:33.368,21.5,31.5,227
2019-12-04 15:59:35.647,21.4,31.4,226
2019-12-04 15:59:37.920,21.5,31.5,226
2019-12-04 15:59:40.196,21.3,31.4,226
2019-12-04 15:59:42.474,21.7,31.7,226
2019-12-04 15:59:44.751,21.5,31.7,226
2019-12-04 15:59:47.028,21.5,31.7,227
2019-12-04 15:59:49.302,21.6,31.9,227
2019-12-04 15:59:51.579,21.5,31.8,227
2019-12-04 15:59:53.855,21.5,31.8,226
2019-12-04 15:59:56.133,21.5,31.9,227
2019-12-04 15:59:58.410,21.4,31.8,227
2019-12-04 16:00:00.684,21.4,31.9,226
2019-12-04 16:00:02.960,21.4,31.9,227
2019-12-04 16:00:05.238,21.5,32.0,227
2019-12-04 16:00:07.516,21.6,32.1,227
2019-12-04 16:00:09.793,21.5,32.0,226
2019-12-04 16:00:12.066,21.4,31.8,223
2019-12-04 16:00:14.344,21.5,31.8,226
2019-12-04 16:00:16.620,21.5,31.8,226
2019-12-04 16:00:18.898,21.4,31.7,226
2019-12-04 16:00:21.175,21.5,31.7,227
2019-12-04 16:00:23.449,21.5,31.6,227
2019-12-04 16:00:25.726,21.5,31.4,226
2019-12-04 16:00:28.003,21.6,31.3,227
2019-12-04 16:00:30.280,21.4,31.1,227
2019-12-04 16:00:32.552,21.5,31.2,227
2019-12-04 16:00:34.830,21.4,31.1,226
2019-12-04 16:00:37.108,21.4,31.2,227
2019-12-04 16:00:39.386,21.5,31.3,227
2019-12-04 16:00:41.662,21.4,31.3,227
2019-12-04 16:00:43.935,21.5,31.4,227
2019-12-04 16:00:46.213,21.4,31.4,226
2019-12-04 16:00:48.490,21.4,31.4,227
2019-12-04 16:00:50.767,21.4,31.4,226
2019-12-04 16:00:53.040,21.4,31.4,227
2019-12-04 16:00:55.318,21.4,31.5,229
2019-12-04 16:00:57.594,21.3,31.4,227
2019-12-04 16:00:59.872,21.5,31.6,225
2019-12-04 16:01:02.149,21.4,31.5,227
2019-12-04 16:01:04.423,21.5,31.6,227
2019-12-04 16:01:06.701,21.5,31.5,227
2019-12-04 16:01:08.977,21.4,31.4,227
2019-12-04 16:01:11.254,21.5,31.4,227
2019-12-04 16:01:13.531,21.4,31.2,227
2019-12-04 16:01:15.805,21.5,31.3,226
2019-12-04 16:01:18.081,21.5,31.3,227
2019-12-04 16:01:20.360,21.6,31.4,227
2019-12-04 16:01:22.637,21.4,31.2,226
2019-12-04 16:01:24.910,21.5,31.4,226
2019-12-04 16:01:27.187,21.5,31.5,226
2019-12-04 16:01:29.465,21.5,31.5,227
2019-12-04 16:01:31.741,21.7,31.7,227
2019-12-04 16:01:34.019,21.7,31.8,227
2019-12-04 16:01:36.292,21.5,31.7,226
2019-12-04 16:01:38.569,21.7,31.9,226
2019-12-04 16:01:40.847,21.5,31.8,226
2019-12-04 16:01:43.124,21.4,31.6,226
2019-12-04 16:01:45.402,21.6,31.7,225
2019-12-04 16:01:47.675,21.5,31.6,226
2019-12-04 16:01:49.952,21.5,31.6,226
2019-12-04 16:01:52.228,21.6,31.6,226
2019-12-04 16:01:54.507,21.1,31.2,227
2019-12-04 16:01:56.783,21.7,31.6,227
2019-12-04 16:01:59.057,21.4,31.3,229
2019-12-04 16:02:01.335,21.5,31.4,227
2019-12-04 16:02:03.611,21.5,31.3,227
2019-12-04 16:02:05.893,21.5,31.4,227
2019-12-04 16:02:08.162,21.2,31.1,229
2019-12-04 16:02:10.439,21.4,31.3,227
2019-12-04 16:02:12.717,21.6,31.5,227
2019-12-04 16:02:14.993,21.6,31.5,227
2019-12-04 16:02:17.270,21.6,31.5,227
2019-12-04 16:02:19.544,21.6,31.4,227
2019-12-04 16:02:21.821,21.5,31.3,227
2019-12-04 16:02:24.099,21.5,31.4,227
2019-12-04 16:02:26.376,21.6,31.5,227
2019-12-04 16:02:28.653,21.5,31.5,226
2019-12-04 16:02:30.926,21.5,31.4,227
2019-12-04 16:02:33.203,21.4,31.3,227
2019-12-04 16:02:35.481,21.5,31.3,226
2019-12-04 16:02:37.758,21.5,31.3,225
2019-12-04 16:02:40.031,21.5,31.1,227
2019-12-04 16:02:42.308,21.6,31.0,226
2019-12-04 16:02:44.586,21.5,30.7,227
2019-12-04 16:02:46.863,21.5,30.6,223
2019-12-04 16:02:49.140,21.6,30.5,222
2019-12-04 16:02:51.413,21.6,30.5,223
2019-12-04 16:02:53.690,21.6,30.5,226
2019-12-04 16:02:55.968,21.4,30.5,227
2019-12-04 16:02:58.245,21.4,30.6,226
2019-12-04 16:03:00.519,21.7,30.9,226
2019-12-04 16:03:02.795,21.5,30.8,226
2019-12-04 16:03:05.073,21.5,30.9,226
2019-12-04 16:03:07.352,21.5,30.9,226
2019-12-04 16:03:09.627,21.5,31.0,229
2019-12-04 16:03:11.900,21.4,31.1,226
2019-12-04 16:03:14.178,21.5,31.3,226
2019-12-04 16:03:16.455,21.5,31.4,227
2019-12-04 16:03:18.734,21.5,31.5,225
2019-12-04 16:03:21.010,21.5,31.5,227
2019-12-04 16:03:23.283,21.4,31.6,227
2019-12-04 16:03:25.561,21.5,31.7,227
2019-12-04 16:03:27.838,21.5,31.8,227
2019-12-04 16:03:30.115,21.3,31.9,227
2019-12-04 16:03:32.392,21.5,32.2,227
2019-12-04 16:03:34.665,21.5,32.2,231
2019-12-04 16:03:36.942,21.4,32.0,229
2019-12-04 16:03:39.220,21.5,32.0,226
2019-12-04 16:03:41.497,21.5,31.9,226
2019-12-04 16:03:43.770,21.6,31.9,227
2019-12-04 16:03:46.048,21.6,31.9,227
2019-12-04 16:03:48.325,21.4,31.6,227
2019-12-04 16:03:50.602,21.5,31.7,227
2019-12-04 16:03:52.879,21.5,31.6,227
2019-12-04 16:03:55.153,21.5,31.6,227
2019-12-04 16:03:57.430,21.6,31.6,227
2019-12-04 16:03:59.708,21.7,31.7,227
2019-12-04 16:04:01.984,21.6,31.6,227
2019-12-04 16:04:04.262,21.5,31.5,227
2019-12-04 16:04:06.535,21.5,31.5,227
2019-12-04 16:04:08.812,21.4,31.4,229
2019-12-04 16:04:11.090,21.7,31.6,227
2019-12-04 16:04:13.367,21.6,31.5,227
2019-12-04 16:04:15.644,21.6,31.5,227
2019-12-04 16:04:17.917,21.5,31.4,229
2019-12-04 16:04:20.194,21.6,31.4,226
2019-12-04 16:04:22.472,21.5,31.3,227
2019-12-04 16:04:24.750,21.6,31.3,227
2019-12-04 16:04:27.022,21.6,31.3,227
2019-12-04 16:04:29.299,21.6,31.3,227
2019-12-04 16:04:31.577,21.5,31.2,226
2019-12-04 16:04:33.854,21.6,31.3,227
2019-12-04 16:04:36.127,21.5,31.2,229
2019-12-04 16:04:38.404,21.6,31.3,227
2019-12-04 16:04:40.681,21.6,31.3,227
